is_multi_seller,avg_review_score,delayed_rate,avg_total_days,avg_transport_days,avg_freight_ratio,order_count,seller_structure
0,4.173171479629062,6.734622664453162,12.561007051408955,9.328293967456158,0.20886819508653243,94571,Single seller
1,2.8612212529738303,0.9516256938937351,9.119348400740153,6.757884854025319,0.21802017253073117,1261,Multi-seller
